34,95,5
34,96,8
34,97,10
34,99,2
34,100,7
34,101,7
34,102,6
34,103,2
34,104,3
34,106,8
34,107,4
34,108,2
34,110,6
34,111,5
34,112,3
34,113,3
34,115,12
34,116,10
34,117,2
34,118,6
34,119,44
34,120,2
34,121,6
34,122,2
34,123,8
34,124,2
34,125,1
34,126,1
34,128,6
34,130,3
34,131,1
34,132,1
35,0,4
35,2,1
35,3,4
35,4,242
35,6,4
35,7,10
35,8,3
35,9,1
35,10,1
35,11,6
35,12,1
35,13,24
35,14,4
35,15,12
35,16,1
35,17,1
35,19,7
35,21,5
35,22,4
35,23,1
35,24,9
35,25,4
35,26,2
35,27,14
35,28,12
35,29,5
35,32,55
35,33,1
35,36,2
35,37,1
35,38,1
35,42,15
35,43,1
35,45,2
35,47,1
35,48,1
35,49,2
35,50,3
35,51,3
35,54,3
35,56,2
35,57,9
35,58,4
35,59,7
35,60,1
35,62,4
35,63,17
35,64,1
35,65,13
35,66,27
35,68,37
35,70,1
35,71,2
35,73,8
35,74,15
35,76,1
35,77,11
35,79,8
35,80,6
35,81,1
35,83,1
35,84,1
35,85,76
35,86,8
35,88,3
35,89,2
35,90,2
35,91,2
35,92,3
35,93,1
35,94,7
35,95,5
35,96,8
35,97,6
35,98,3
35,99,11
35,100,8
35,101,3
35,102,4
35,103,2
35,104,2
35,106,8
35,107,6
35,108,2
35,109,1
35,110,6
35,111,7
35,112,5
35,113,4
35,114,3
35,115,6
35,116,8
35,117,3
35,119,42
35,121,9
35,122,3
35,123,9
35,126,1
35,127,1
35,128,9
35,130,2
35,131,1
36,0,3
36,1,1
36,2,1
36,3,2
36,4,216
36,6,2
36,7,9
36,8,7
36,9,1
36,10,1
36,11,5
36,12,1
36,13,29
36,14,5
36,15,9
36,16,1
36,17,1
36,19,3
36,20,1
36,21,8
36,22,5
36,23,1
36,24,9
36,25,3
36,26,3
36,27,15
36,28,7
36,29,2
36,31,1
36,32,57
36,33,2
36,35,1
36,36,11
36,39,1
36,42,8
36,43,1
36,44,1
36,45,3
36,47,2
36,49,4
36,50,2
36,51,2
36,54,4
36,56,1
36,57,5
36,58,1
36,59,9
36,60,1
36,61,1
36,62,5
36,63,21
36,64,1
36,65,15
36,66,23
36,67,1
36,68,31
36,71,1
36,73,11
36,74,15
36,76,3
36,77,19
36,78,1
36,79,11
36,80,11
36,82,2
36,83,2
36,85,69
36,86,14
36,88,2
36,89,2
36,90,2
36,92,2
36,94,7
36,95,5
36,96,8
36,97,7
36,98,2
36,99,6
36,100,8
36,101,3
36,102,5
36,103,2
36,104,2
36,105,1
36,106,8
36,107,5
36,108,1
36,110,7
36,111,6
36,112,2
36,113,6
36,114,1
36,115,9
36,116,9
36,117,3
36,118,4
36,119,46
36,120,2
36,121,9
36,122,3
36,123,8
36,124,1
36,126,1
36,128,7
36,130,3
36,132,1
37,0,1
37,3,1
37,4,161
37,6,3
37,7,1
37,8,1
37,11,2
37,12,2
37,13,6
37,15,7
37,17,1
37,18,2
37,19,2
37,21,3
37,22,2
37,24,13
37,25,1
37,26,2
37,27,10
37,28,4
37,29,8
37,32,47
37,35,1
37,36,6
37,37,1
37,42,9
37,43,1
37,45,2
37,49,2
37,50,3
37,54,2
37,55,1
37,56,1
37,58,1
37,59,2
37,61,3
37,62,5
37,63,10
37,65,11
37,66,19
37,68,24
37,70,1
37,71,2
37,73,3
37,74,21
37,76,3
37,77,13
37,78,1
37,79,7
37,80,4
37,81,4
37,85,50
37,86,4
37,88,1
37,90,1
37,91,1
37,92,2
37,93,1
37,94,5
37,95,2
37,96,5
37,97,4
37,98,2
37,99,5
37,100,7
37,101,4
37,102,2
37,103,1
37,104,1
37,106,1
37,107,3
37,109,2
37,110,3
37,111,7
37,112,4
37,113,3
37,114,3
37,115,12
37,116,10
37,117,1
37,119,26
37,120,4
37,121,2
37,122,2
37,123,5
37,126,1
37,127,2
37,128,11
37,129,1
38,4,78
38,7,1
38,8,2
38,11,2
38,13,2
38,14,1
38,15,1
38,19,2
38,20,1
38,21,6
38,22,1
38,24,5
38,26,1
38,27,8
38,28,3
38,31,1
38,32,17
38,35,1
38,36,5
38,42,2
38,47,1
38,49,1
38,50,1
38,51,1
38,54,1
38,57,1
38,58,3
38,59,1
38,61,1
38,62,3
38,63,20
38,65,11
38,66,5
38,68,6
38,74,6
38,76,2
38,77,3
38,79,6
38,80,3
38,83,1
38,85,19
38,86,5
38,94,1
38,96,2
38,97,2
38,99,1
38,100,2
38,101,2
38,102,1
38,104,1
38,106,2
38,110,1
38,111,3
38,112,2
38,113,2
38,115,5
38,116,6
38,118,4
38,119,5
38,120,2
38,121,1
38,122,1
38,123,1
38,124,1
38,126,1
38,128,4
38,130,1
39,0,3
39,1,1
39,4,230
39,6,4
39,7,6
39,8,4
39,10,1
39,11,7
39,12,1
39,13,27
39,14,2
39,15,15
39,17,2
39,18,1
39,19,6
39,21,3
39,22,4
39,24,15
39,25,1
39,26,2
39,27,17
39,28,15
39,29,7
39,32,63
39,33,1
39,36,4
39,37,2
39,40,1
39,42,18
39,43,1
39,45,3
39,47,1
39,48,2
39,49,2
39,50,2
39,51,1
39,54,1
39,55,2
39,56,3
39,57,6
39,58,2
39,59,5
39,61,2
39,62,7
39,63,19
39,64,1
39,65,11
39,66,24
39,68,44
39,69,1
39,70,1
39,71,4
39,73,6
39,74,19
39,76,3
39,77,15
39,79,9
39,80,5
39,81,2
39,85,63
39,86,9
39,89,1
39,90,2
39,91,2
39,92,3
39,93,1
39,94,10
39,95,3
39,96,5
39,97,4
39,98,1
39,99,15
39,100,8
39,101,3
39,102,2
39,103,1
39,104,1
39,106,5
39,107,5
39,108,1
39,109,1
39,110,2
39,111,10
39,112,7
39,113,6
39,114,2
39,115,10
39,116,11
39,117,1
39,119,41
39,121,5
39,122,3
39,123,11
39,126,1
39,128,15
39,130,1
40,0,2
40,1,1
40,2,1
40,3,1
40,4,217
40,6,3
40,7,6
40,8,7
40,11,8
40,12,1
40,13,30
40,14,5
40,15,11
40,19,3
40,20,1
40,21,9
40,22,4
40,23,1
40,24,10
40,25,3
40,26,3
40,27,16
40,28,5
40,29,5
40,32,58
40,33,1
40,35,1
40,36,10
40,37,1
40,42,8
40,43,1
40,44,1
40,45,2
40,47,2
40,49,1
40,50,1
40,51,2
40,54,5
40,56,1
40,57,5
40,58,1
40,59,9
40,61,1
40,62,6
40,63,27
40,64,1
40,65,12
40,66,20
40,67,1
40,68,37
40,69,1
40,71,2
40,73,14
40,74,20
40,76,3
40,77,19
40,79,8
40,80,7
40,82,2
40,83,2
40,85,64
40,86,13
40,89,2
40,90,1
40,91,1
40,92,1
40,94,6
40,95,5
40,96,8
40,97,9
40,98,1
40,99,8
40,100,11
40,101,2
40,102,5
40,103,2
40,104,1
40,105,1
40,106,6
40,107,5
40,108,3
40,109,1
40,110,10
40,111,5
40,112,4
40,113,5
40,114,3
40,115,7
40,116,10
40,117,1
40,118,4
40,119,45
40,120,3
40,121,7
40,122,4
40,123,9
40,124,1
40,126,1
40,128,11
40,130,3
40,132,1
